document_id,domain,chunk_id,doc_name,chunk_index,text_chars,created_at
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_603,政策法规_CCAR-92部.txt,124,291,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_605,政策法规_CCAR-92部.txt,125,311,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_611,政策法规_CCAR-92部.txt,126,145,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_613,政策法规_CCAR-92部.txt,127,322,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_615,政策法规_CCAR-92部.txt,128,175,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_617,政策法规_CCAR-92部.txt,129,399,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_619,政策法规_CCAR-92部.txt,130,989,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:preface_131:287c41bcf9,政策法规_CCAR-92部.txt,131,264,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_621,政策法规_CCAR-92部.txt,132,94,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_623,政策法规_CCAR-92部.txt,133,354,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_625,政策法规_CCAR-92部.txt,134,303,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_627,政策法规_CCAR-92部.txt,135,51,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_629,政策法规_CCAR-92部.txt,136,105,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_631,政策法规_CCAR-92部.txt,137,204,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_633,政策法规_CCAR-92部.txt,138,153,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_634,政策法规_CCAR-92部.txt,139,57,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_635,政策法规_CCAR-92部.txt,140,317,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_636,政策法规_CCAR-92部.txt,141,98,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_637,政策法规_CCAR-92部.txt,142,121,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_639,政策法规_CCAR-92部.txt,143,159,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_641,政策法规_CCAR-92部.txt,144,250,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_643,政策法规_CCAR-92部.txt,145,139,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_645,政策法规_CCAR-92部.txt,146,216,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_647,政策法规_CCAR-92部.txt,147,360,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_649,政策法规_CCAR-92部.txt,148,292,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_651,政策法规_CCAR-92部.txt,149,151,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_653,政策法规_CCAR-92部.txt,150,269,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_655,政策法规_CCAR-92部.txt,151,244,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_657,政策法规_CCAR-92部.txt,152,176,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_659,政策法规_CCAR-92部.txt,153,165,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_661,政策法规_CCAR-92部.txt,154,159,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_663,政策法规_CCAR-92部.txt,155,153,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_665,政策法规_CCAR-92部.txt,156,224,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_667,政策法规_CCAR-92部.txt,157,304,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_669,政策法规_CCAR-92部.txt,158,29,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_671,政策法规_CCAR-92部.txt,159,320,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_673,政策法规_CCAR-92部.txt,160,262,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_675,政策法规_CCAR-92部.txt,161,56,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_677,政策法规_CCAR-92部.txt,162,63,2026-06-06 07:24:48
